data,data_ref,eixo_sentido,rota_principal,antecedencia,pax_atual,pax_referencia,diff_pax,grupos_atual,grupos_referencia,cash_atual,cash_referencia,gmv_atual,gmv_referencia,ticket_medio_atual,ticket_medio_referencia,lf_atual,lf_referencia,yield_atual,yield_referencia
2026-06-07,2026-04-05,SAO-BHZ,BHZ-SAO,36,60,16,44,9,6,10506.99,2411.4,10919.0,2411.4,175.11650000000003,150.7125,0.16,0.054,0.29,0.248
2026-06-07,2026-04-05,BHZ-SAO,BHZ-SAO,35,57,16,41,9,8,10634.25,3126.4,11227.3,3126.4,186.5657894736842,195.39999999999998,0.146,0.046,0.324,0.316
2026-06-07,2026-04-05,SAO-BHZ,BHZ-SAO,35,61,16,45,9,6,10647.89,2411.4,11059.9,2411.4,174.55557377049183,150.7125,0.163,0.054,0.289,0.248
2026-06-07,2026-04-05,SAO-BHZ,BHZ-SAO,34,62,19,43,9,6,11052.79,2899.1,11464.8,2899.1,178.2708064516129,152.5842105263158,0.166,0.064,0.295,0.251
2026-06-07,2026-04-05,BHZ-SAO,BHZ-SAO,34,60,20,40,9,8,11315.95,3859.0,11909.0,3859.0,188.5991666666667,192.95,0.154,0.058,0.327,0.313
2026-06-07,2026-04-05,SAO-BHZ,BHZ-SAO,33,63,23,40,9,6,11174.69,3450.7,11586.7,3450.7,177.37603174603177,150.0304347826087,0.168,0.077,0.295,0.248
2026-06-07,2026-04-05,BHZ-SAO,BHZ-SAO,33,68,24,44,9,8,13335.15,4954.6,13928.2,4954.6,196.10514705882355,206.4416666666667,0.176,0.068,0.337,0.341
2026-06-07,2026-04-05,BHZ-SAO,BHZ-SAO,32,71,25,46,9,8,14070.16,5189.5,14675.9,5189.5,198.1712676056338,207.58,0.184,0.071,0.34,0.343
2026-06-07,2026-04-05,SAO-BHZ,BHZ-SAO,32,66,30,36,9,6,11675.39,4404.0,12087.4,4404.0,176.8998484848485,146.8,0.176,0.098,0.294,0.248
2026-06-07,2026-04-05,SAO-BHZ,BHZ-SAO,31,68,30,38,9,6,12129.19,4626.0,12541.2,4626.0,178.3704411764706,154.2,0.181,0.098,0.297,0.26
2026-06-07,2026-04-05,BHZ-SAO,BHZ-SAO,31,73,27,46,9,8,14381.96,5588.3,14987.7,5588.3,197.0131506849315,206.97407407407408,0.189,0.075,0.338,0.348
2026-06-07,2026-04-05,BHZ-SAO,BHZ-SAO,30,82,28,54,9,8,15824.06,5727.2,16429.8,5727.2,192.97634146341466,204.54285714285714,0.207,0.078,0.34,0.344
2026-06-07,2026-04-05,SAO-BHZ,BHZ-SAO,30,75,31,44,9,6,13628.49,4728.9,14040.5,4728.9,181.7132,152.5451612903226,0.2,0.1,0.302,0.26
2026-06-07,2026-04-05,SAO-BHZ,BHZ-SAO,29,79,34,45,9,6,14432.09,5057.6,14844.1,5057.6,182.6846835443038,148.75294117647059,0.211,0.109,0.303,0.257
2026-06-07,2026-04-05,BHZ-SAO,BHZ-SAO,29,84,31,53,9,8,16297.86,6494.12,16903.6,6521.9,194.02214285714285,209.48774193548385,0.213,0.086,0.34,0.353
2026-06-07,2026-04-05,SAO-BHZ,BHZ-SAO,28,86,43,43,9,6,16007.39,6193.32,16419.4,6218.7,186.13244186046512,144.0306976744186,0.231,0.136,0.307,0.25
2026-06-07,2026-04-05,BHZ-SAO,BHZ-SAO,28,91,32,59,9,8,17263.16,6494.12,17868.9,6939.8,189.70505494505494,202.94125,0.233,0.089,0.33,0.341
2026-06-07,2026-04-05,SAO-BHZ,BHZ-SAO,27,89,47,42,9,6,16510.09,7075.92,16922.1,7101.3,185.50662921348314,150.55148936170212,0.239,0.149,0.306,0.261
2026-06-07,2026-04-05,BHZ-SAO,BHZ-SAO,27,93,37,56,9,8,17705.96,7345.72,18311.7,8209.3,190.38666666666666,198.53297297297294,0.236,0.103,0.334,0.333
2026-06-07,2026-04-05,SAO-BHZ,BHZ-SAO,26,93,48,45,9,6,17365.0,7165.82,17871.7,7191.2,186.72043010752688,149.2879166666667,0.25,0.151,0.307,0.262
2026-06-07,2026-04-05,BHZ-SAO,BHZ-SAO,26,98,44,54,9,8,18426.46,9651.02,19652.2,10514.6,188.02510204081636,219.34136363636364,0.253,0.123,0.324,0.368
2026-06-07,2026-04-05,SAO-BHZ,BHZ-SAO,25,95,54,41,9,7,17923.8,7882.22,18430.5,8033.6,188.6715789473684,145.96703703703704,0.256,0.142,0.31,0.257
2026-06-07,2026-04-05,BHZ-SAO,BHZ-SAO,25,100,51,49,9,8,18975.26,11156.32,20201.0,12019.9,189.75259999999997,218.75137254901964,0.258,0.143,0.327,0.366
2026-06-07,2026-04-05,BHZ-SAO,BHZ-SAO,24,100,54,46,9,8,18975.26,12086.02,20201.0,12949.6,189.75259999999997,223.8151851851852,0.258,0.151,0.327,0.375
2026-06-07,2026-04-05,SAO-BHZ,BHZ-SAO,24,95,55,40,9,7,17923.8,8022.12,18430.5,8173.5,188.6715789473684,145.85672727272728,0.256,0.145,0.31,0.256
2026-06-07,2026-04-05,SJK-BHZ,BHZ-SJK,44,24,8,16,2,2,6816.36,2379.2,6921.6,2379.2,284.015,297.4,0.2,0.072,0.39,0.417
2026-06-07,2026-04-05,BHZ-SJK,BHZ-SJK,44,7,0,7,2,1,1510.3,0.0,1510.3,0.0,215.75714285714284,,0.049,0.0,0.352,
2026-06-07,2026-04-05,BHZ-SJK,BHZ-SJK,43,7,0,7,2,1,1510.3,0.0,1510.3,0.0,215.75714285714284,,0.049,0.0,0.352,
2026-06-07,2026-04-05,SJK-BHZ,BHZ-SJK,43,24,8,16,2,2,6816.36,2379.2,6921.6,2379.2,284.015,297.4,0.2,0.072,0.39,0.417
2026-06-07,2026-04-05,SJK-BHZ,BHZ-SJK,42,25,8,17,2,2,7176.26,2379.2,7281.5,2379.2,287.0504,297.4,0.207,0.072,0.397,0.417
2026-06-07,2026-04-05,BHZ-SJK,BHZ-SJK,42,7,0,7,2,1,1510.3,0.0,1510.3,0.0,215.75714285714284,,0.049,0.0,0.352,
2026-06-07,2026-04-05,BHZ-SJK,BHZ-SJK,41,7,0,7,2,1,1510.3,0.0,1510.3,0.0,215.75714285714284,,0.049,0.0,0.352,
2026-06-07,2026-04-05,SJK-BHZ,BHZ-SJK,41,33,8,25,2,2,9509.56,2379.2,9624.7,2379.2,288.1684848484848,297.4,0.271,0.072,0.402,0.417
2026-06-07,2026-04-05,BHZ-SJK,BHZ-SJK,40,7,0,7,2,1,1510.3,0.0,1510.3,0.0,215.75714285714284,,0.049,0.0,0.352,
2026-06-07,2026-04-05,SJK-BHZ,BHZ-SJK,40,34,12,22,2,2,9860.46,4204.8,9975.6,4204.8,290.0135294117647,350.40000000000003,0.279,0.107,0.405,0.494
2026-06-07,2026-04-05,BHZ-SJK,BHZ-SJK,39,7,0,7,2,1,1510.3,0.0,1510.3,0.0,215.75714285714284,,0.049,0.0,0.352,
2026-06-07,2026-04-05,SJK-BHZ,BHZ-SJK,39,35,12,23,2,2,10051.36,4204.8,10193.5,4204.8,287.18171428571424,350.40000000000003,0.286,0.107,0.403,0.494
2026-06-07,2026-04-05,SJK-BHZ,BHZ-SJK,38,35,15,20,2,2,10051.36,5154.5,10193.5,5154.5,287.18171428571424,343.6333333333333,0.286,0.134,0.403,0.485
2026-06-07,2026-04-05,BHZ-SJK,BHZ-SJK,38,7,0,7,2,1,1510.3,0.0,1510.3,0.0,215.75714285714284,,0.049,0.0,0.352,
2026-06-07,2026-04-05,BHZ-SJK,BHZ-SJK,37,8,0,8,2,1,1673.2,0.0,1673.2,0.0,209.14999999999998,,0.056,0.0,0.341,
2026-06-07,2026-04-05,SJK-BHZ,BHZ-SJK,37,37,16,21,2,2,10487.16,5572.4,10629.3,5572.4,283.4367567567568,348.275,0.3,0.142,0.401,0.495
2026-06-07,2026-04-05,BHZ-SJK,BHZ-SJK,36,9,0,9,2,1,1836.1,0.0,1836.1,0.0,204.0111111111111,,0.063,0.0,0.333,
2026-06-07,2026-04-05,SJK-BHZ,BHZ-SJK,36,39,18,21,2,2,11250.96,6232.2,11393.1,6232.2,288.4861538461538,346.23333333333335,0.315,0.161,0.41,0.488
2026-06-07,2026-04-05,BHZ-SJK,BHZ-SJK,35,9,2,7,2,1,1836.1,415.8,1836.1,415.8,204.0111111111111,207.9,0.063,0.042,0.333,0.323
2026-06-07,2026-04-05,SJK-BHZ,BHZ-SJK,35,41,19,22,2,2,11942.76,6365.65,12084.9,6499.1,291.28682926829265,335.03421052631575,0.332,0.169,0.412,0.476
2026-06-07,2026-04-05,BHZ-SJK,BHZ-SJK,34,11,2,9,2,1,2254.9,415.8,2254.9,415.8,204.99090909090907,207.9,0.077,0.042,0.334,0.323
2026-06-07,2026-04-05,SJK-BHZ,BHZ-SJK,34,44,24,20,2,2,12612.46,7842.15,12754.6,7975.6,286.64681818181816,326.75624999999997,0.355,0.211,0.408,0.468
2026-06-07,2026-04-05,BHZ-SJK,BHZ-SJK,33,16,2,14,2,1,3123.4,415.8,3123.4,415.8,195.2125,207.9,0.112,0.042,0.318,0.323
2026-06-07,2026-04-05,SJK-BHZ,BHZ-SJK,33,55,25,30,2,2,15206.88,8172.05,15405.5,8305.5,276.4887272727272,326.882,0.434,0.221,0.401,0.466
2026-06-07,2026-04-05,SJK-BHZ,BHZ-SJK,32,58,27,31,2,2,15770.54,8493.93,16075.2,8855.3,271.90586206896546,314.59000000000003,0.456,0.237,0.396,0.452
2026-06-07,2026-04-05,BHZ-SJK,BHZ-SJK,32,16,3,13,2,1,3123.4,724.7,3123.4,724.7,195.2125,241.5666666666667,0.112,0.061,0.318,0.384
2026-06-07,2026-04-05,BHZ-SJK,BHZ-SJK,31,16,4,12,2,1,3123.4,942.6,3123.4,942.6,195.2125,235.65,0.112,0.082,0.318,0.372
2026-06-07,2026-04-05,SJK-BHZ,BHZ-SJK,31,60,26,34,2,2,16214.34,8177.03,16519.0,8538.4,270.239,314.50115384615384,0.47,0.228,0.395,0.453
2026-06-07,2026-04-05,BHZ-SJK,BHZ-SJK,30,16,4,12,2,1,3123.4,942.6,3123.4,942.6,195.2125,235.65,0.112,0.082,0.318,0.372
2026-06-07,2026-04-05,SJK-BHZ,BHZ-SJK,30,61,30,31,2,2,16560.24,10109.63,16864.9,10471.0,271.47934426229506,336.9876666666667,0.479,0.265,0.396,0.481
2026-06-07,2026-04-05,SJK-BHZ,BHZ-SJK,29,63,30,33,2,2,17308.04,10109.63,17612.7,10471.0,274.73079365079366,336.9876666666667,0.496,0.265,0.4,0.481
2026-06-07,2026-04-05,BHZ-SJK,BHZ-SJK,29,16,4,12,2,1,3123.4,942.6,3123.4,942.6,195.2125,235.65,0.112,0.082,0.318,0.372
2026-06-07,2026-04-05,SJK-BHZ,BHZ-SJK,28,63,33,30,2,2,17308.04,10860.33,17612.7,11371.7,274.73079365079366,329.10090909090906,0.496,0.29,0.4,0.471
2026-06-07,2026-04-05,BHZ-SJK,BHZ-SJK,28,16,5,11,2,1,3123.4,1152.5,3123.4,1152.5,195.2125,230.5,0.112,0.102,0.318,0.368
2026-06-07,2026-04-05,BHZ-SJK,BHZ-SJK,27,20,5,15,2,1,3882.0,1152.5,3882.0,1152.5,194.1,230.5,0.14,0.102,0.317,0.368
2026-06-07,2026-04-05,SJK-BHZ,BHZ-SJK,27,66,40,26,2,2,18045.74,12596.63,18350.4,13108.0,273.420303030303,314.91575,0.519,0.352,0.399,0.451
2026-06-07,2026-04-05,SJK-BHZ,BHZ-SJK,26,71,41,30,2,2,19387.24,12731.53,19691.9,13242.9,273.05971830985914,310.5251219512195,0.554,0.36,0.401,0.446
2026-06-07,2026-04-05,BHZ-SJK,BHZ-SJK,26,20,7,13,2,1,3882.0,1572.3,3882.0,1572.3,194.1,224.6142857142857,0.14,0.141,0.317,0.362
2026-06-07,2026-04-05,SJK-BHZ,BHZ-SJK,25,72,50,22,2,2,19687.14,14864.26,19991.8,15432.0,273.4325,297.2852,0.561,0.44,0.403,0.426
2026-06-07,2026-04-05,BHZ-SJK,BHZ-SJK,25,21,8,13,2,1,4096.9,1790.2,4096.9,1790.2,195.09047619047618,223.775,0.147,0.163,0.318,0.355
2026-06-07,2026-04-05,SJK-BHZ,BHZ-SJK,24,72,51,21,2,2,19687.14,15100.16,19991.8,15667.9,273.4325,296.08156862745096,0.561,0.449,0.403,0.424
2026-06-07,2026-04-05,BHZ-SJK,BHZ-SJK,24,21,8,13,2,1,4096.9,1790.2,4096.9,1790.2,195.09047619047618,223.775,0.147,0.163,0.318,0.355
2026-06-07,2026-04-05,BHZ-UDI,BHZ-UDI,44,10,4,6,4,1,1474.0,913.6,1474.0,913.6,147.4,228.4,0.044,0.067,0.329,0.387
2026-06-07,2026-04-05,UDI-BHZ,BHZ-UDI,44,21,5,16,4,3,3879.9,1347.5,3879.9,1347.5,184.75714285714287,269.5,0.103,0.034,0.34,0.444
2026-06-07,2026-04-05,UDI-BHZ,BHZ-UDI,43,21,5,16,4,3,3879.9,1347.5,3879.9,1347.5,184.75714285714287,269.5,0.103,0.034,0.34,0.444
2026-06-07,2026-04-05,BHZ-UDI,BHZ-UDI,43,11,4,7,4,1,1595.9,913.6,1595.9,913.6,145.08181818181816,228.4,0.048,0.067,0.328,0.387
2026-06-07,2026-04-05,UDI-BHZ,BHZ-UDI,42,26,5,21,4,3,4212.22,1347.5,4227.4,1347.5,162.00846153846155,269.5,0.127,0.034,0.299,0.444
2026-06-07,2026-04-05,BHZ-UDI,BHZ-UDI,42,15,4,11,4,1,2034.5,913.6,2034.5,913.6,135.63333333333333,228.4,0.067,0.067,0.299,0.387
2026-06-07,2026-04-05,UDI-BHZ,BHZ-UDI,41,26,5,21,4,3,4212.22,1347.5,4227.4,1347.5,162.00846153846155,269.5,0.127,0.034,0.299,0.444
2026-06-07,2026-04-05,BHZ-UDI,BHZ-UDI,41,17,4,13,4,1,2172.3,913.6,2172.3,913.6,127.78235294117648,228.4,0.079,0.067,0.272,0.387
2026-06-07,2026-04-05,BHZ-UDI,BHZ-UDI,40,17,4,13,4,1,2172.3,913.6,2172.3,913.6,127.78235294117648,228.4,0.079,0.067,0.272,0.387
2026-06-07,2026-04-05,UDI-BHZ,BHZ-UDI,40,29,5,24,4,3,4680.92,1347.5,4696.1,1347.5,161.41103448275862,269.5,0.139,0.034,0.301,0.444
2026-06-07,2026-04-05,UDI-BHZ,BHZ-UDI,39,34,6,28,4,3,6236.42,1512.4,6251.6,1512.4,183.42411764705884,252.06666666666663,0.166,0.041,0.337,0.415
2026-06-07,2026-04-05,BHZ-UDI,BHZ-UDI,39,17,4,13,4,1,2172.3,913.6,2172.3,913.6,127.78235294117648,228.4,0.079,0.067,0.272,0.387
2026-06-07,2026-04-05,BHZ-UDI,BHZ-UDI,38,18,4,14,4,1,2449.2,913.6,2449.2,913.6,136.06666666666666,228.4,0.085,0.067,0.285,0.387
2026-06-07,2026-04-05,UDI-BHZ,BHZ-UDI,38,35,5,30,4,3,6590.32,1347.5,6605.5,1347.5,188.29485714285713,269.5,0.171,0.034,0.345,0.444
2026-06-07,2026-04-05,UDI-BHZ,BHZ-UDI,37,35,5,30,4,3,6590.32,1347.5,6605.5,1347.5,188.29485714285713,269.5,0.171,0.034,0.345,0.444
2026-06-07,2026-04-05,BHZ-UDI,BHZ-UDI,37,19,4,15,4,1,2475.1,913.6,2475.1,913.6,130.2684210526316,228.4,0.086,0.067,0.285,0.387
2026-06-07,2026-04-05,UDI-BHZ,BHZ-UDI,36,36,5,31,4,3,6975.22,1347.5,6990.4,1347.5,193.75611111111115,269.5,0.177,0.034,0.355,0.444
2026-06-07,2026-04-05,BHZ-UDI,BHZ-UDI,36,23,4,19,4,1,2942.7,913.6,2942.7,913.6,127.94347826086955,228.4,0.109,0.067,0.266,0.387
2026-06-07,2026-04-05,UDI-BHZ,BHZ-UDI,35,41,5,36,4,3,7907.72,1347.5,7922.9,1347.5,192.8712195121951,269.5,0.203,0.034,0.35,0.444
2026-06-07,2026-04-05,BHZ-UDI,BHZ-UDI,35,23,6,17,4,2,2733.7,1489.4,2733.7,1489.4,118.85652173913044,248.23333333333335,0.108,0.06,0.249,0.42
2026-06-07,2026-04-05,UDI-BHZ,BHZ-UDI,34,41,5,36,4,3,7907.72,1347.5,7922.9,1347.5,192.8712195121951,269.5,0.203,0.034,0.35,0.444
2026-06-07,2026-04-05,BHZ-UDI,BHZ-UDI,34,25,6,19,4,2,3189.5,1489.4,3189.5,1489.4,127.58,248.23333333333335,0.119,0.06,0.265,0.42
2026-06-07,2026-04-05,BHZ-UDI,BHZ-UDI,33,30,6,24,5,2,3662.23,1489.4,3703.0,1489.4,122.07433333333334,248.23333333333335,0.111,0.06,0.263,0.42
2026-06-07,2026-04-05,UDI-BHZ,BHZ-UDI,33,47,6,41,5,4,9110.12,1498.4,9125.3,1498.4,193.83234042553192,249.73333333333335,0.19,0.029,0.348,0.413
2026-06-07,2026-04-05,BHZ-UDI,BHZ-UDI,32,30,6,24,5,2,3662.23,1489.4,3703.0,1489.4,122.07433333333334,248.23333333333335,0.111,0.06,0.263,0.42
2026-06-07,2026-04-05,UDI-BHZ,BHZ-UDI,32,53,7,46,5,4,9952.52,1649.3,9967.7,1649.3,187.78339622641508,235.61428571428573,0.21,0.033,0.344,0.391
2026-06-07,2026-04-05,UDI-BHZ,BHZ-UDI,31,62,7,55,6,4,10766.38,1649.3,10814.8,1649.3,173.6512903225806,235.61428571428573,0.198,0.033,0.33,0.391
2026-06-07,2026-04-05,BHZ-UDI,BHZ-UDI,31,33,6,27,5,2,4219.93,1489.4,4260.7,1489.4,127.87666666666668,248.23333333333335,0.123,0.06,0.273,0.42
2026-06-07,2026-04-05,BHZ-UDI,BHZ-UDI,30,37,9,28,5,3,4928.53,2048.1,4969.3,2048.1,133.2035135135135,227.56666666666666,0.142,0.062,0.276,0.39
2026-06-07,2026-04-05,UDI-BHZ,BHZ-UDI,30,65,9,56,6,4,11103.08,1939.1,11151.5,1939.1,170.81661538461537,215.45555555555555,0.207,0.043,0.326,0.356
2026-06-07,2026-04-05,BHZ-UDI,BHZ-UDI,29,41,11,30,5,3,5682.13,2392.9,5722.9,2392.9,138.5885365853659,217.53636363636363,0.161,0.073,0.281,0.391
2026-06-07,2026-04-05,UDI-BHZ,BHZ-UDI,29,73,13,60,6,4,11814.28,2914.7,11862.7,2914.7,161.8394520547945,224.2076923076923,0.231,0.062,0.311,0.373
2026-06-07,2026-04-05,BHZ-UDI,BHZ-UDI,28,43,12,31,5,3,6133.93,2598.8,6174.7,2598.8,142.64953488372095,216.5666666666667,0.17,0.08,0.287,0.387
2026-06-07,2026-04-05,UDI-BHZ,BHZ-UDI,28,82,15,67,6,4,13027.82,3180.5,13117.8,3180.5,158.87585365853658,212.03333333333333,0.26,0.069,0.304,0.362
2026-06-07,2026-04-05,UDI-BHZ,BHZ-UDI,27,88,16,72,6,4,14167.22,3359.4,14257.2,3359.4,160.99113636363637,209.9625,0.279,0.074,0.308,0.358
2026-06-07,2026-04-05,BHZ-UDI,BHZ-UDI,27,48,12,36,5,3,6958.43,2598.8,6999.2,2598.8,144.96729166666668,216.5666666666667,0.198,0.08,0.28,0.387
2026-06-07,2026-04-05,UDI-BHZ,BHZ-UDI,26,102,20,82,6,4,16002.14,3940.0,16109.8,3940.0,156.8837254901961,197.0,0.324,0.092,0.3,0.338
2026-06-07,2026-04-05,BHZ-UDI,BHZ-UDI,26,53,14,39,5,3,8153.93,3010.6,8194.7,3010.6,153.84773584905662,215.04285714285717,0.219,0.094,0.297,0.381
2026-06-07,2026-04-05,BHZ-UDI,BHZ-UDI,25,57,15,42,5,3,8675.53,3233.5,8716.3,3233.5,152.2022807017544,215.56666666666666,0.234,0.101,0.296,0.381
2026-06-07,2026-04-05,UDI-BHZ,BHZ-UDI,25,106,26,80,6,4,16928.74,5178.4,17036.4,5178.4,159.70509433962266,199.16923076923075,0.336,0.119,0.306,0.343
2026-06-07,2026-04-05,UDI-BHZ,BHZ-UDI,24,105,30,75,6,4,16795.84,5973.0,16903.5,5973.0,159.96038095238094,199.1,0.333,0.137,0.306,0.344
2026-06-07,2026-04-05,BHZ-UDI,BHZ-UDI,24,57,16,41,5,3,8675.53,3456.4,8716.3,3456.4,152.2022807017544,216.025,0.234,0.108,0.296,0.381
2026-06-07,2026-04-05,BHZ-VIX,BHZ-VIX,44,40,14,26,6,4,8056.0,1987.6,8134.0,1987.6,201.40000000000003,141.97142857142856,0.139,0.085,0.378,0.246
2026-06-07,2026-04-05,VIX-BHZ,BHZ-VIX,44,148,56,92,7,10,26578.5,11539.22,27200.2,11632.4,179.58445945945948,206.05749999999998,0.463,0.115,0.323,0.378
2026-06-07,2026-04-05,VIX-BHZ,BHZ-VIX,43,152,57,95,7,10,27648.1,11776.12,28269.8,11869.3,181.89539473684212,206.59859649122805,0.474,0.117,0.328,0.378
2026-06-07,2026-04-05,BHZ-VIX,BHZ-VIX,43,42,15,27,6,4,8519.8,2208.5,8597.8,2208.5,202.85238095238097,147.23333333333332,0.146,0.09,0.381,0.257
2026-06-07,2026-04-05,BHZ-VIX,BHZ-VIX,42,42,16,26,6,4,8519.8,2474.4,8597.8,2474.4,202.85238095238097,154.65,0.146,0.096,0.381,0.271
2026-06-07,2026-04-05,VIX-BHZ,BHZ-VIX,42,153,57,96,7,10,27835.0,11776.12,28456.7,11869.3,181.9281045751634,206.59859649122808,0.478,0.117,0.328,0.378
2026-06-07,2026-04-05,VIX-BHZ,BHZ-VIX,41,155,64,91,7,10,28200.8,12726.42,28822.5,12819.6,181.94064516129035,198.8503125,0.484,0.129,0.328,0.371
2026-06-07,2026-04-05,BHZ-VIX,BHZ-VIX,41,42,20,22,6,4,8519.8,3378.0,8597.8,3378.0,202.85238095238097,168.9,0.146,0.119,0.381,0.297
2026-06-07,2026-04-05,VIX-BHZ,BHZ-VIX,40,155,62,93,7,10,28200.8,12743.62,28822.5,12836.8,181.94064516129035,205.54225806451612,0.484,0.127,0.328,0.377
2026-06-07,2026-04-05,BHZ-VIX,BHZ-VIX,40,44,21,23,7,4,8894.6,3640.9,8972.6,3640.9,202.15,173.37619047619052,0.128,0.125,0.38,0.306
2026-06-07,2026-04-05,VIX-BHZ,BHZ-VIX,39,156,63,93,7,10,28348.7,12996.52,28970.4,13089.7,181.72243589743593,206.29396825396827,0.487,0.129,0.327,0.378
2026-06-07,2026-04-05,BHZ-VIX,BHZ-VIX,39,47,21,26,7,4,9285.3,3640.9,9363.3,3640.9,197.55957446808512,173.37619047619052,0.137,0.125,0.371,0.306
2026-06-07,2026-04-05,VIX-BHZ,BHZ-VIX,38,158,63,95,7,10,28782.5,12996.52,29404.2,13089.7,182.16772151898735,206.29396825396825,0.493,0.129,0.329,0.378
2026-06-07,2026-04-05,BHZ-VIX,BHZ-VIX,38,47,23,24,7,4,9285.3,3860.7,9363.3,3860.7,197.55957446808512,167.85652173913044,0.137,0.136,0.371,0.298
2026-06-07,2026-04-05,BHZ-VIX,BHZ-VIX,37,56,23,33,7,4,11212.4,3860.7,11290.4,3860.7,200.2214285714286,167.85652173913044,0.163,0.136,0.377,0.298
2026-06-07,2026-04-05,VIX-BHZ,BHZ-VIX,37,158,65,93,7,10,28782.5,13510.1,29404.2,13627.5,182.16772151898735,207.84769230769228,0.493,0.133,0.329,0.381
2026-06-07,2026-04-05,BHZ-VIX,BHZ-VIX,36,63,23,40,7,4,12759.7,3860.7,12837.7,3860.7,202.53492063492064,167.85652173913044,0.183,0.136,0.382,0.298
2026-06-07,2026-04-05,VIX-BHZ,BHZ-VIX,36,158,69,89,7,10,28782.5,14471.7,29404.2,14589.1,182.16772151898735,209.73478260869567,0.493,0.142,0.329,0.383
2026-06-07,2026-04-05,BHZ-VIX,BHZ-VIX,35,66,25,41,7,4,13273.4,4322.5,13351.4,4322.5,201.11212121212117,172.9,0.192,0.147,0.379,0.308
2026-06-07,2026-04-05,VIX-BHZ,BHZ-VIX,35,159,81,78,7,10,29111.4,17796.5,29733.1,17913.9,183.09056603773584,219.70987654320987,0.496,0.168,0.33,0.397
2026-06-07,2026-04-05,BHZ-VIX,BHZ-VIX,34,73,26,47,7,4,14672.7,4439.4,14750.7,4439.4,200.9958904109589,170.74615384615385,0.212,0.152,0.38,0.305
2026-06-07,2026-04-05,VIX-BHZ,BHZ-VIX,34,160,83,77,9,10,29533.3,18302.3,30155.0,18419.7,184.583125,220.5096385542169,0.37,0.172,0.333,0.399
2026-06-07,2026-04-05,VIX-BHZ,BHZ-VIX,33,163,87,76,9,10,30261.0,19233.9,30882.7,19351.3,185.65030674846628,221.0793103448276,0.377,0.18,0.335,0.401
2026-06-07,2026-04-05,BHZ-VIX,BHZ-VIX,33,84,27,57,7,4,16169.6,4660.3,16247.6,4660.3,192.49523809523808,172.6037037037037,0.245,0.158,0.362,0.309
2026-06-07,2026-04-05,VIX-BHZ,BHZ-VIX,32,170,92,78,9,10,32152.3,20218.4,32774.0,20335.8,189.13117647058823,219.76521739130436,0.393,0.189,0.341,0.403
2026-06-07,2026-04-05,BHZ-VIX,BHZ-VIX,32,93,31,62,7,4,17851.12,5676.9,17977.7,5676.9,191.94752688172042,183.1258064516129,0.261,0.182,0.361,0.327
2026-06-07,2026-04-05,VIX-BHZ,BHZ-VIX,31,172,100,72,11,10,32943.1,22133.6,33564.8,22251.0,191.52965116279069,221.33599999999998,0.319,0.204,0.346,0.406
2026-06-07,2026-04-05,BHZ-VIX,BHZ-VIX,31,94,27,67,7,4,18196.02,4867.3,18322.6,4867.3,193.57468085106385,180.2703703703704,0.264,0.16,0.364,0.319
2026-06-07,2026-04-05,VIX-BHZ,BHZ-VIX,30,173,100,73,11,10,33180.0,22042.6,33801.7,22160.0,191.79190751445086,220.426,0.32,0.204,0.347,0.405
2026-06-07,2026-04-05,BHZ-VIX,BHZ-VIX,30,98,31,67,7,4,18465.42,5391.9,18661.2,5391.9,188.42265306122448,173.9322580645161,0.275,0.183,0.354,0.308
2026-06-07,2026-04-05,VIX-BHZ,BHZ-VIX,29,178,108,70,11,10,34314.5,23985.8,34936.2,24103.2,192.77808988764045,222.09074074074073,0.329,0.22,0.349,0.409
2026-06-07,2026-04-05,BHZ-VIX,BHZ-VIX,29,102,36,66,7,4,19150.02,6541.4,19345.8,6541.4,187.74529411764706,181.70555555555555,0.286,0.211,0.354,0.325
2026-06-07,2026-04-05,BHZ-VIX,BHZ-VIX,28,103,39,64,7,4,19436.92,7068.1,19632.7,7068.1,188.70796116504852,181.23333333333332,0.289,0.227,0.355,0.326
2026-06-07,2026-04-05,VIX-BHZ,BHZ-VIX,28,187,112,75,11,10,36392.6,26177.4,37014.3,26294.8,194.6128342245989,233.72678571428568,0.345,0.228,0.353,0.431
2026-06-07,2026-04-05,BHZ-VIX,BHZ-VIX,27,116,44,72,7,4,21579.21,7908.6,21826.4,7908.6,186.02767241379308,179.74090909090907,0.326,0.256,0.349,0.323
2026-06-07,2026-04-05,VIX-BHZ,BHZ-VIX,27,195,118,77,11,10,38138.8,27690.8,38760.5,27808.2,195.58358974358973,234.6677966101695,0.36,0.241,0.355,0.431
2026-06-07,2026-04-05,VIX-BHZ,BHZ-VIX,26,207,133,74,13,10,40676.41,30928.3,41318.3,32024.7,196.50439613526572,232.54360902255638,0.323,0.273,0.357,0.426
2026-06-07,2026-04-05,BHZ-VIX,BHZ-VIX,26,127,49,78,7,4,23727.11,9092.1,23974.3,9092.1,186.8276377952756,185.5530612244898,0.358,0.285,0.35,0.334
2026-06-07,2026-04-05,BHZ-VIX,BHZ-VIX,25,135,54,81,7,4,25347.31,9790.82,25594.5,9816.6,187.75785185185183,181.31148148148148,0.381,0.313,0.351,0.328
